specialisation,subspecialisation,name,lga,workspaceName,latitude,longitude
Asset,Substation,Avon,Wollongong,Wollongong Asset Model,-34.4472696,150.7438273
Asset,Substation,Mt Terry,Shellharbour,Shellharbour Asset Model,-34.58306952,150.7769838
Asset,University,University of Wollongong - Innovation campus ,Wollongong,Wollongong Asset Model,-34.399066,150.898962
Asset,University,University of Wollongong - Main campus (Wollongong) ,Wollongong,Wollongong Asset Model,-34.408211,150.879272
Asset,Fuel Depot,Bulahdelah,Mid-Coast,Mid-Coast Asset Model,-32.39845467,152.2105865
Asset,Substation,Stroud,Mid-Coast,Mid-Coast Asset Model,-32.3476006,151.9283846
Asset,Substation,Kempsey,Kempsey,Kempsey Asset Model,-31.09819845,152.8193008
Asset,University,Country Universities Centre - Macleay Valley,Kempsey,Kempsey Asset Model,-31.08105558,152.8423894
Asset,Substation,Macksville,Nambucca Valley,Nambucca Valley Asset Model,-30.721702,152.9095575
Asset,Fuel Depot,Macksville,Nambucca Valley,Nambucca Valley Asset Model,-30.70843315,152.9213028
Asset,Substation,Nambucca,Nambucca Valley,Nambucca Valley Asset Model,-30.62033395,152.9584911
Asset,Substation,Heron Creek,Port Macquarie-Hastings,Port Macquarie-Hastings Asset Model,-31.6052399,152.736471
Asset,Substation,Port Macquarie,Port Macquarie-Hastings,Port Macquarie-Hastings Asset Model,-31.44982294,152.8354461
Asset,Community Energy Organisation,Energy Forever - Port-Macquarie-Hastings,Port Macquarie-Hastings,Port Macquarie-Hastings Asset Model,-31.44683984,152.8994844
Asset,University,University of Newcastle -  Port Macquarie campus,Port Macquarie-Hastings,Port Macquarie-Hastings Asset Model,-31.439874,152.891
Asset,Fuel Depot,Wauchope,Port Macquarie-Hastings,Port Macquarie-Hastings Asset Model,-31.46494673,152.7223712
Asset,Community Energy Organisation,Energising Gloucester,Mid-Coast,Mid-Coast Asset Model,-32.02495114,151.9529775
Asset,University,Taree Universities Campus,Mid-Coast,Mid-Coast Asset Model,-31.91495902,152.4602261
Asset,Substation,Taree,Mid-Coast,Mid-Coast Asset Model,-31.899287,152.4516005
Asset,Pumped Hydropower,Hume,Albury,Albury Asset Model,-36.10661854,147.0326223
Asset,Substation,Hume,Albury,Albury Asset Model,-36.10540959,147.0325562
Asset,Battery Energy Storage System,Albury,Albury,Albury Asset Model,-36.10191109,147.0327456
Asset,Agricultural Service,West's Tractor Parts - Albury,Albury,Albury Asset Model,-36.09216894,146.9281012
Asset,University,University of NSW - Albury,Albury,Albury Asset Model,-36.07986497,146.9388367
Asset,University,Charles Sturt University - Albury,Albury,Albury Asset Model,-36.03864386,146.9893845
Asset,TAFE,National Environment Centre,Albury,Albury Asset Model,-36.027756,146.992068
Asset,Registered Training Organisation,Albury Wodonga Community College Limited,Albury,Albury Asset Model,-36.08979079,146.9133761
Asset,University,Charles Sturt University - Albury-Wodonga campus,Albury,Albury Asset Model,-36.076561,146.920404
Asset,TAFE, Albury,Albury,Albury Asset Model,-36.069578,146.91165
Asset,Industrial Precinct,NEXUS Industrial Precinct,Albury,Albury Asset Model,-35.99460743,146.9763475
Asset,Substation,Australian Newsprint Mills,Albury,Albury Asset Model,-35.9941497,146.9846908
Asset,Substation,Jindera,Greater Hume,Greater Hume Asset Model,-35.9253465,146.908546
Asset,Wheat Farm,Kalyx Young,Greater Hume,Greater Hume Asset Model,-35.89332,146.9527
Asset,Wheat Farm,Kalyx Young,Greater Hume,Greater Hume Asset Model,-35.89332,146.9527
Asset,Wheat Farm,Kalyx Young,Greater Hume,Greater Hume Asset Model,-35.89332,146.9527
Asset,Substation,Albury,Albury,Albury Asset Model,-36.0538175,146.952647
Asset,Registered Training Organisation,National Training Solutions,Albury,Albury Asset Model,-36.051369,146.92713
Asset,Registered Training Organisation,Intrain Assessor,Albury,Albury Asset Model,-36.0512255,146.935116
Asset,Registered Training Organisation,Smartlink Training Pty Ltd - First Aid Albury,Albury,Albury Asset Model,-36.0499956,146.9329748
Asset,Agricultural Service,Hutcheon & Pearce - Albury,Albury,Albury Asset Model,-36.03628963,146.9687643
Asset,Fuel Depot,Hay,Hay,Hay Asset Model,-34.49788662,144.8350982
Asset,TAFE,Hay,Hay,Hay Asset Model,-34.503934,144.841981
Asset,Substation,Hay,Hay,Hay Asset Model,-34.48941824,144.8782894
Asset,TAFE,Coomealla,Wentworth,Wentworth Asset Model,-34.0954189,142.0610432
Asset,Substation,Buronga,Wentworth,Wentworth Asset Model,-34.10282952,142.259513
Asset,Natural Gas Power Station,Buronga,Wentworth,Wentworth Asset Model,-34.10134192,142.2616602
Asset,Wind Farm,Mallee,Wentworth,Wentworth Asset Model,-34.10366788,142.4046135
Asset,Solar Farm,Sunraysia Solar Farm,Balranald,Balranald Asset Model,-34.80144242,143.5094316
Asset,Solar Farm,Limondale Solar Farm,Balranald,Balranald Asset Model,-34.77849447,143.5142526
Asset,Substation,Balranald,Balranald,Balranald Asset Model,-34.77560673,143.5251018
Asset,Wheat Farm,Birchip Cropping Group,Balranald,Balranald Asset Model,-34.63928837,143.5629221
Asset,Solar Farm,Corowa Solar Farm,Federation,Federation Asset Model,-35.984969,146.358677
Asset,Substation,Corowa,Federation,Federation Asset Model,-35.97145831,146.3903758
Asset,TAFE,COROWA,Federation,Federation Asset Model,-35.994945,146.392732
Asset,Substation,Mulwala,Federation,Federation Asset Model,-35.97337647,145.999589
Asset,Wheat Farm,NSW DPI,Federation,Federation Asset Model,-35.55767353,146.165094
Asset,Wheat Farm,NSW DPI,Federation,Federation Asset Model,-35.55767353,146.165094
Asset,Fuel Depot,Urana,Federation,Federation Asset Model,-35.32959279,146.2675828
Asset,Wheat Farm,NSW DPI,Edward River,Edward River Asset Model,-35.53476157,144.9486791
Asset,Fuel Depot,Deniliquin,Edward River,Edward River Asset Model,-35.53210259,144.9516296
Asset,TAFE,Deniliquin,Edward River,Edward River Asset Model,-35.526822,144.957849
Asset,Substation,Deniliquin,Edward River,Edward River Asset Model,-35.5274146,144.9872852
Asset,Substation,Deniliquin 132,Edward River,Edward River Asset Model,-35.5572151,145.0313145
Asset,Substation,Moulamein,Murray River,Murray River Asset Model,-35.08742985,144.0353992
Asset,Substation,Barham,Murray River,Murray River Asset Model,-35.59339792,144.1468584
Asset,Substation,Murgha,Edward River,Edward River Asset Model,-35.19065918,144.3896552
Asset,Fuel Depot,Bunnaloo,Murray River,Murray River Asset Model,-35.7882309,144.5985336
Asset,Wheat Farm,NSW DPI,Edward River,Edward River Asset Model,-35.46376534,145.3091296
Asset,Wheat Farm,NSW DPI,Edward River,Edward River Asset Model,-35.46376534,145.3091296
Asset,Wheat Farm,NSW DPI,Edward River,Edward River Asset Model,-35.65597,145.31622
Asset,Forest,Koondrook–Perricoota Forest,Murray River,Murray River Asset Model,-35.75972786,144.3632252
Asset,Substation,Moama,Murray River,Murray River Asset Model,-36.07750755,144.7507728
Asset,Substation,Finley,Berrigan,Berrigan Asset Model,-35.6397883,145.5127435
Asset,Solar Farm,Finley Solar Farm,Berrigan,Berrigan Asset Model,-35.639071,145.513495
Asset,Agricultural Service,Hutcheon & Pearce - Finley,Berrigan,Berrigan Asset Model,-35.63409979,145.5731347
Asset,TAFE,Finley,Berrigan,Berrigan Asset Model,-35.642377,145.575741
Asset,Agricultural Service,JDS Industries - Finley,Berrigan,Berrigan Asset Model,-35.64062537,145.5798801
Asset,Pumped Hydropower,The Drop,Berrigan,Berrigan Asset Model,-35.604347,145.783725
Asset,Fuel Depot,Berrigan,Berrigan,Berrigan Asset Model,-35.65559006,145.8013153
Asset,Agricultural Service,Dawmac Industries - Berrigan,Berrigan,Berrigan Asset Model,-35.65758735,145.8110688
Asset,Substation,Armidale,Armidale,Armidale Asset Model,-30.53269875,151.7129952
Asset,Community Energy Organisation,Farming the Sun,Armidale,Armidale Asset Model,-30.51705021,151.6638762
Asset,Fuel Depot,Armidale,Armidale,Armidale Asset Model,-30.51361275,151.647995
Asset,Fuel Depot,Armidale,Armidale,Armidale Asset Model,-30.5110302,151.6481705
Asset,Wind Farm,Box Hill,Armidale,Armidale Asset Model,-30.49941067,151.6838899
Asset,University,University of New England - Main campus (Armidale),Armidale,Armidale Asset Model,-30.486582,151.64546
Asset,Pumped Hydropower,Oaky,Armidale,Armidale Asset Model,-30.575119,152.06897
Asset,Solar Farm,Metz Solar Farm,Armidale,Armidale Asset Model,-30.52993,151.872014
Asset,Community Energy Organisation,Sustain Northern Rivers Energy Working Group,Uralla,Uralla Asset Model,-30.643474,151.4974595
Asset,Community Energy Organisation,Uralla - Zero Net Energy Town,Uralla,Uralla Asset Model,-30.64204627,151.4999486
Asset,Wind Farm,Ben Lomond,Glen Innes Severn,Glen Innes Severn Asset Model,-29.96225643,151.6585299
Asset,Solar Farm,White Rock Solar Farm,Glen Innes Severn,Glen Innes Severn Asset Model,-29.76476312,151.5535455
Asset,Substation,Glen Innes,Glen Innes Severn,Glen Innes Severn Asset Model,-29.70674771,151.7731358
Asset,Substation,Borthwick,Inverell,Inverell Asset Model,-29.79079873,151.0995828
Asset,Substation,Inverell,Inverell,Inverell Asset Model,-29.78553353,151.1593435
Asset,Fuel Depot,Inverell,Inverell,Inverell Asset Model,-29.76201248,151.1142044
Asset,Fuel Depot,Inverell,Inverell,Inverell Asset Model,-29.76122284,151.1147308
Asset,Wind Farm,White Rock Wind Farm,Inverell,Inverell Asset Model,-29.76218233,151.5443563
Asset,Substation,White Rock,Inverell,Inverell Asset Model,-29.76218233,151.5443563
Asset,Wind Farm,Sapphire Wind Farm,Inverell,Inverell Asset Model,-29.69972586,151.4119402
Asset,Substation,Sapphire,Inverell,Inverell Asset Model,-29.69950165,151.4126618
Asset,Pumped Hydropower,Pindari,Inverell,Inverell Asset Model,-29.388626,151.244202
Asset,Substation,Dumeresq,Inverell,Inverell Asset Model,-29.20311995,151.3288629
Asset,Wheat Farm,NSW DPI,Gwydir,Gwydir Asset Model,-29.13927,150.42878
Asset,Pumped Hydropower,Copeton,Gwydir,Gwydir Asset Model,-29.910198,150.923462
Asset,Substation,Copeton,Gwydir,Gwydir Asset Model,-29.91016138,150.9231752
Asset,Substation,Tenterfield,Tenterfield,Tenterfield Asset Model,-29.05755201,152.039187
Asset,Community Energy Organisation,Jubullum LALC,Tenterfield,Tenterfield Asset Model,-28.88749723,152.5414588
Asset,Hydrogen Hub,Good Earth Green Hydrogen and Ammonia Project,Moree Plains,Moree Plains Asset Model,-29.465833,149.833889
Asset,Fuel Depot,D G & R J Boland,Moree Plains,Moree Plains Asset Model,-29.47606945,149.8477173
Asset,AustGrains,AustGrains,Moree Plains,Moree Plains Asset Model,-29.48583194,149.8520131
Asset,Substation,Moree,Moree Plains,Moree Plains Asset Model,-29.48521925,149.8556033
Asset,Wheat Farm,NSW DPI,Gwydir,Gwydir Asset Model,-28.93263628,150.3912198
Asset,Wheat Farm,NSW DPI,Gwydir,Gwydir Asset Model,-28.93263628,150.3912198
Asset,Wheat Farm,Kalyx Narrabri,Moree Plains,Moree Plains Asset Model,-29.26137,149.04482
Asset,Wheat Farm,Kalyx Narrabri,Moree Plains,Moree Plains Asset Model,-29.26137,149.04482
Asset,Wheat Farm,NSW DPI,Moree Plains,Moree Plains Asset Model,-29.47047383,149.2295432
Asset,Wheat Farm,NSW DPI,Moree Plains,Moree Plains Asset Model,-29.47047383,149.2295432
Asset,Wheat Farm,NSW DPI,Moree Plains,Moree Plains Asset Model,-29.4769,149.45675
Asset,Substation,Moree Solar,Moree Plains,Moree Plains Asset Model,-29.57633533,149.8601434
Asset,Solar Farm,Moree Solar Farm,Moree Plains,Moree Plains Asset Model,-29.56416817,149.8650239
Asset,Wheat Farm,NSW DPI,Moree Plains,Moree Plains Asset Model,-29.18345,150.00526
Asset,Wheat Farm,NSW DPI,Moree Plains,Moree Plains Asset Model,-28.92119247,150.0217991
Asset,Wheat Farm,NSW DPI,Moree Plains,Moree Plains Asset Model,-28.92119247,150.0217991
Asset,Community Energy Organisation,Geni.Energy Ltd,Narrabri,Narrabri Asset Model,-30.3264508,149.782214
Asset,University,Country Universities Centre - North West (Narrabri),Narrabri,Narrabri Asset Model,-30.32430897,149.7846564
Asset,Fuel Depot,D G & R J Boland,Narrabri,Narrabri Asset Model,-30.33014679,149.7939911
Asset,Substation,Narrabri,Narrabri,Narrabri Asset Model,-30.31696377,149.7977133
Asset,Fuel Depot,Oudenryn,Narrabri,Narrabri Asset Model,-30.22401905,149.4325104
Asset,Fossil Fuel Power Station,Wilga Park,Narrabri,Narrabri Asset Model,-30.363437,149.677153
Asset,Wheat Farm,NSW DPI,Narrabri,Narrabri Asset Model,-29.91709947,149.7911391
Asset,Wheat Farm,NSW DPI,Narrabri,Narrabri Asset Model,-29.91709947,149.7911391
Asset,Wheat Farm,NSW DPI,Narrabri,Narrabri Asset Model,-29.99276,149.82388
Asset,Substation,Gunnedah,Gunnedah,Gunnedah Asset Model,-30.99562184,150.2313958
Asset,Substation,Gunnedah 132-66,Gunnedah,Gunnedah Asset Model,-30.97733144,150.3397489
Asset,Pumped Hydropower,Lake Keepit,Gunnedah,Gunnedah Asset Model,-30.879189,150.491399
Asset,Substation,Boggabri,Narrabri,Narrabri Asset Model,-30.69785859,150.0365673
Asset,Wheat Farm,NSW DPI,Liverpool Plains,Liverpool Plains Asset Model,-31.39633897,150.2439772
Asset,Wheat Farm,NSW DPI,Liverpool Plains,Liverpool Plains Asset Model,-31.39633897,150.2439772
Asset,Wheat Farm,NSW DPI,Liverpool Plains,Liverpool Plains Asset Model,-31.39633897,150.2439772
Asset,Substation,Tamworth,Tamworth,Tamworth Asset Model,-31.14681288,150.951367
Asset,Substation,Tamworth,Tamworth,Tamworth Asset Model,-31.13134734,150.924909
Asset,Fuel Depot,Tamworth (Nemingha),Tamworth,Tamworth Asset Model,-31.12270069,150.9755554
Asset,Fuel Depot,DSF Tamworth,Tamworth,Tamworth Asset Model,-31.09635639,150.9057617
Asset,Fuel Depot,Tamworth,Tamworth,Tamworth Asset Model,-31.09581947,150.9041367
Asset,Abattoir,Teys Australia Tamworth,Tamworth,Tamworth Asset Model,-31.06828371,150.8578232
Asset,Community Energy Organisation,Manilla Community Renewable Energy Inc,Tamworth,Tamworth Asset Model,-30.7446994,150.7231202
Asset,Natural Gas Power Station,Charlestown Square,Lake Macquarie,Lake Macquarie Asset Model,-32.96425538,151.6936125
Asset,Substation,Argenton,Lake Macquarie,Lake Macquarie Asset Model,-32.94025762,151.6266885
Asset,Natural Gas Power Station,Teralba,Lake Macquarie,Lake Macquarie Asset Model,-32.94549,151.611907
Asset,Substation,Morisset,Lake Macquarie,Lake Macquarie Asset Model,-33.11207021,151.476334
Asset,Substation,Eraring,Lake Macquarie,Lake Macquarie Asset Model,-33.06259732,151.515431
Asset,Fossil Fuel Power Station,Eraring,Lake Macquarie,Lake Macquarie Asset Model,-33.06207492,151.5206479
Asset,Fossil Fuel Power Station,Eraring,Lake Macquarie,Lake Macquarie Asset Model,-33.06174875,151.5223301
Asset,Substation,Eraring,Lake Macquarie,Lake Macquarie Asset Model,-33.060997,151.5154645
Asset,Substation,Eraring 132,Lake Macquarie,Lake Macquarie Asset Model,-33.04956596,151.5250236
Asset,Community Energy Organisation,Coal Point Energy Community Inc.,Lake Macquarie,Lake Macquarie Asset Model,-33.04177768,151.6101161
Asset,Substation,Rathmines,Lake Macquarie,Lake Macquarie Asset Model,-33.03316469,151.5617146
Asset,Biogas Plant,Awaba,Lake Macquarie,Lake Macquarie Asset Model,-33.02503,151.549719
Asset,Substation,Toronto West ,Lake Macquarie,Lake Macquarie Asset Model,-33.00609781,151.5671332
Asset,Substation,Awaba,Lake Macquarie,Lake Macquarie Asset Model,-33.005325,151.5577885
Asset,Substation,Newcastle,Lake Macquarie,Lake Macquarie Asset Model,-32.927607,151.561532
Asset,Substation,Beresfield,Newcastle,Newcastle Asset Model,-32.79945006,151.6379381
Asset,Substation,Merewether,Newcastle,Newcastle Asset Model,-32.935136,151.736474
Asset,Fuel Terminal,Newcastle,Newcastle,Newcastle Asset Model,-32.91620255,151.7405853
Asset,Solar Farm,CSIRO Energy Centre,Newcastle,Newcastle Asset Model,-32.883473,151.7274525
Asset,Community Energy Organisation,Clean Energy Association of Newcastle and Surrounds (CLEANaS),Newcastle,Newcastle Asset Model,-32.94508999,151.7532222
Asset,Community Energy Organisation,Climate Action Newcastle,Newcastle,Newcastle Asset Model,-32.92672914,151.7747558
Asset,Wind Farm,Kooragang,Newcastle,Newcastle Asset Model,-32.87728143,151.7477678
Asset,Fuel Terminal,Newcastle,Newcastle,Newcastle Asset Model,-32.90615082,151.7614594
Asset,Substation,BHP,Newcastle,Newcastle Asset Model,-32.88516492,151.7419825
Asset,University,University of Newcastle - Main campus (Callaghan),Newcastle,Newcastle Asset Model,-32.896641,151.697491
Asset,Substation,Waratah,Newcastle,Newcastle Asset Model,-32.8938865,151.714763
Asset,Substation,Waratah West,Newcastle,Newcastle Asset Model,-32.890168,151.7099465
Asset,Biogas Plant,Summerhill,Newcastle,Newcastle Asset Model,-32.888533,151.642954
Asset,Substation,Maryland,Newcastle,Newcastle Asset Model,-32.88781463,151.6522727
Asset,Hydrogen Hub,Hunter Valley Hydrogen Hub,Newcastle,Newcastle Asset Model,-32.916663,151.749997
Asset,Fuel Terminal,Newcastle,Newcastle,Newcastle Asset Model,-32.91529465,151.7567444
Asset,Substation,Ballina,Ballina,Ballina Asset Model,-28.86102138,153.5519151
Asset,Fuel Depot,Ballina,Ballina,Ballina Asset Model,-28.85240173,153.5565643
Asset,Substation,Alstonville,Ballina,Ballina Asset Model,-28.86432034,153.4332623
Asset,Substation,Lennox Head,Ballina,Ballina Asset Model,-28.78151124,153.5522451
Asset,Substation,Ewingsdale,Byron,Byron Asset Model,-28.63728645,153.5543603
Asset,Substation,Suffolk Park,Byron,Byron Asset Model,-28.67292096,153.5940707
Asset,Community Energy Organisation,North Coast Energy Forum,Byron,Byron Asset Model,-28.64161142,153.6105053
Asset,Biomass Plant,Broadwater,Richmond Valley,Richmond Valley Asset Model,-29.011828,153.433481
Asset,Substation,Mullumbimby,Byron,Byron Asset Model,-28.57120456,153.452796
Asset,Community Energy Organisation,Community Owned Renewable Energy Mullumbimby (COREM),Byron,Byron Asset Model,-28.55341739,153.5014745
Asset,Community Energy Organisation,Zero Emissions Byron,Byron,Byron Asset Model,-28.55312131,153.5026672
Asset,Substation,Casino,Richmond Valley,Richmond Valley Asset Model,-28.89035163,153.048542
Asset,Fuel Depot,Casino,Richmond Valley,Richmond Valley Asset Model,-28.85486603,153.0446014
Asset,Abattoir,Northern Rivers Meat Co Pty Ltd,Richmond Valley,Richmond Valley Asset Model,-28.84294448,153.0329592
Asset,Substation,Lismore East,Lismore,Lismore Asset Model,-28.81455834,153.3437031
Asset,Substation,Lismore ,Lismore,Lismore Asset Model,-28.8350082,153.2947651
Asset,Substation,Lismore South,Lismore,Lismore Asset Model,-28.82102142,153.2658041
Asset,Substation,Lismore 132,Lismore,Lismore Asset Model,-28.81892858,153.2434501
Asset,University,Southern Cross University - Main campus (Lismore),Lismore,Lismore Asset Model,-28.818608,153.299906
Asset,Community Energy Organisation,Lismore Community Solarfarm (East) Pty Ltd,Lismore,Lismore Asset Model,-28.81645946,153.2953661
Asset,Community Energy Organisation,Enova Community Energy,Lismore,Lismore Asset Model,-28.81530146,153.2861164
Asset,Substation,Lismore 330,Lismore,Lismore Asset Model,-28.89046903,153.1886382
Asset,Substation,Dunoon,Lismore,Lismore Asset Model,-28.69214723,153.3131433
Asset,Community Energy Organisation,Nimbin Community Solar Farm,Lismore,Lismore Asset Model,-28.59693175,153.2229209
Asset,Fuel Depot,Murwillumbah,Tweed,Tweed Asset Model,-28.33256626,153.4213104
